id,price
0,77.58
1,106.29
2,104.78
3,98.255
4,152.77
5,262.48
6,193.94
7,137.01
8,149.37
9,108.38
10,261.06
11,229.62
12,152.48
13,114.14
14,592.85
15,65.25
16,121.71
17,185.73
18,168.2
19,126.6
20,270.63666666666666
21,148.07
22,226.22
23,228.51
24,139.33
25,213.02
26,201.05
27,108.1
28,153.58
29,240.23
30,237.1
31,93.57
32,149.52
33,148.74
34,249.07
35,102.76
36,146.28
37,163.26
38,249.69
39,215.9
40,106.84
41,149.77
42,136.48
43,380.35
44,162.7
45,198.64
46,231.47
47,100.365
48,90.28
49,196.58
50,237.9
51,204.94
52,93.91
53,70.52
54,125.59
55,186.96
56,128.75
57,83.97
58,172.46
59,204.07
60,279.19
61,335.25
62,97.02166666666668
63,155.01
64,254.4
65,161.025
66,147.06
67,142.13
68,137.41
69,288.99
70,144.71
71,423.24
72,197.51
73,84.93
74,157.16
75,63.14
76,187.345
77,109.665
78,107.01
79,121.45
80,102.0225
81,73.87
82,151.15
83,78.1
84,163.68
85,168.94
86,97.52
87,121.37
88,173.57
89,236.1
90,240.0
91,103.71
92,162.255
93,110.55
94,172.74
95,276.54
96,133.12
97,92.78333333333335
98,137.45
99,128.07
100,238.44
101,210.74666666666667
102,200.64
103,223.73
104,128.76
105,76.21266666666666
106,32.56421825396825
107,160.03
108,190.15
109,189.1
110,151.02
111,65.6
112,253.16
113,138.84
114,102.115
115,147.84
116,224.11
117,108.83
118,68.97
119,135.41
120,175.87
121,210.82
122,91.3
123,104.5
124,122.43
125,166.74
126,286.15
127,185.74
128,128.79
129,103.4
130,144.07
131,211.25
132,205.02
133,146.89
134,49.75450396825395
135,200.82
136,202.34
137,60.0
138,120.53
139,67.15
140,203.41
141,86.71
142,177.245
143,205.11
144,152.55
145,79.06
146,91.58833333333332
147,101.32
148,142.11
149,161.88
150,64.25
151,75.01
152,199.99
153,488.18
154,86.05
155,158.95
156,149.92
157,113.53
158,99.9
159,82.48
160,110.21
161,498.69
162,154.1
163,55.620190476190494
164,219.86
165,250.98
166,174.94
167,125.28779761904761
168,127.82
169,165.05
170,243.25
171,174.17
172,166.9
173,68.33
174,154.18
175,154.46
176,127.38
177,123.27
178,94.89416666666666
179,149.99
180,195.47
181,69.28
182,121.47
183,146.92
184,326.76
185,231.73
186,238.01
187,201.96
188,119.34
189,179.44333333333333
190,159.25
191,232.36
192,249.43
193,77.52142857142857
194,151.12
195,144.81
196,130.45
197,109.24
198,410.94
199,71.6
200,134.78
201,483.49
202,229.26
203,62.2
204,141.43
205,261.72
206,180.61
207,129.25
208,128.48
209,185.38
210,175.41
211,76.91
212,56.48
213,217.49
214,210.52
215,216.69
216,55.78
217,158.96
218,118.08
219,110.32
220,124.2
221,199.66
222,138.5
223,163.45404761904763
224,248.89
225,96.79
226,83.7
227,169.45
228,155.61
229,152.88
230,208.38
231,193.53
232,86.54
233,143.92
234,403.05
235,95.94
236,145.66
237,210.41
238,178.65
239,503.7
240,112.89
241,158.96
242,106.01
243,390.62
244,116.73
245,133.43
246,121.61333333333332
247,254.78
248,71.53
249,253.19
250,96.75
251,287.77
252,166.4
253,123.76
254,82.96666666666665
255,61.62
256,192.85
257,259.51
258,118.79
259,134.37
260,206.78
261,340.6
262,135.64
263,170.55
264,226.22
265,160.04
266,198.56
267,147.04
268,128.25
269,123.17
270,116.4
271,156.96
272,150.5
273,225.51416666666665
274,118.58
275,150.42
276,121.56
277,165.51
278,183.38
279,255.14
280,128.41
281,63.32
282,99.42
283,111.62333333333332
284,92.85
285,125.3
286,221.53
287,254.71
288,99.45
289,184.17
290,206.94
291,156.42
292,95.54
293,124.61
294,247.458
295,185.81
296,236.73
297,191.06
298,137.33
299,222.42
300,153.77
301,96.2
302,145.67
303,198.72
304,120.7075
305,306.2
306,169.91
307,236.23
308,158.24
309,170.24
310,117.62
311,67.45
312,195.42
313,235.05
314,136.39
315,170.31
316,70.41
317,150.17
318,200.51
319,117.5
320,125.95
321,194.04
322,165.34
323,237.63
324,156.24
325,138.04
326,81.77333333333333
327,140.39
328,211.83
329,132.45
330,152.53
331,99.44
332,194.61
333,84.15
334,320.5
335,149.4
336,114.26
337,128.18
338,115.32
339,73.875
340,344.79
341,82.07
342,275.98
343,112.6
344,158.67
345,245.5
346,379.05
347,155.29
348,149.43
349,107.59
350,124.05
351,258.08
352,103.22
353,97.22
354,86.84
355,131.46
356,159.64
357,93.74
358,146.42
359,143.94
360,258.03
361,210.81
362,200.62
363,133.09
364,220.9
365,208.4
366,277.5
367,49.75450396825395
368,250.13
369,127.03
370,95.69
371,187.36
372,228.89
373,99.24666666666668
374,243.87
375,113.62
376,179.95
377,305.768
378,165.23
379,252.74
380,161.81
381,196.11
382,203.34
383,249.98
384,224.74
385,115.56
386,449.25
387,168.58
388,161.93
389,183.58
390,92.82
391,138.98
392,126.56
393,97.34
394,188.08
395,250.17
396,76.35
397,167.21
398,130.41
399,232.07
400,167.43
401,130.7
402,150.38
403,164.7
404,156.17
405,74.93
406,88.93
407,76.8
408,134.28
409,184.89
410,233.01
411,184.87
412,87.52
413,115.91
414,149.18
415,450.36
416,164.47
417,311.76
418,359.56
419,226.66
420,58.45666666666666
421,203.81
422,148.73
423,144.88
424,172.38
425,361.42
426,237.36
427,138.92
428,239.63
429,122.97
430,179.34
431,94.31
432,142.1
433,202.13
434,89.12
435,285.9508333333333
436,441.65
437,93.53
438,55.72
439,100.24666666666666
440,201.84
441,235.79
442,148.48
443,123.6
444,199.49
445,256.14
446,149.7
447,139.01
448,158.62
449,159.93
450,185.9
451,193.94
452,137.44
453,168.38
454,136.11
455,344.16
456,182.85
457,74.8
458,97.85933333333334
459,141.22
460,191.41
461,253.47
462,143.59
463,308.88
464,266.74
465,208.53
466,149.6
467,119.31
468,206.6
469,111.54
470,138.49
471,161.78
472,103.42
473,251.06
474,49.75450396825395
475,129.32
476,183.79
477,225.66
478,284.62
479,149.29
480,147.95
481,115.3625
482,169.19133333333332
483,192.99
484,146.24
485,175.49
486,162.14
487,211.65
488,127.94785714285713
489,50.3
490,139.77
491,82.23
492,169.08
493,181.51
494,181.22
495,92.42
496,117.22
497,84.54
498,86.98
499,290.62
500,192.61
501,176.24
502,126.44
503,85.73
504,153.48
505,95.43
506,146.53
507,128.72
508,202.46
509,312.08
510,82.4575
511,147.5
512,116.77
513,263.44
514,115.72
515,313.69
516,125.78
517,184.09
518,83.54833333333335
519,262.82
520,126.1
521,73.71
522,187.04
523,268.34
524,196.31
525,177.59
526,294.66
527,223.11
528,178.3
529,167.23071428571427
530,174.36
531,143.16
532,145.33
533,80.05
534,254.51
535,94.63
536,65.37
537,253.85
538,214.32
539,199.86
540,262.59
541,211.23
542,258.64
543,374.29
544,164.62642857142856
545,143.19
546,98.45
547,111.96
548,91.04
549,117.71
550,122.49
551,378.62
552,272.59
553,171.32
554,147.21
555,97.44
556,138.71
557,136.07
558,217.28
559,70.89
560,163.2
561,398.9
562,192.25
563,137.61
564,137.34
565,130.22
566,132.15
567,197.06
568,94.06
569,135.46
570,107.5
571,382.99
572,125.37
573,69.73
574,122.89
575,129.94
576,139.09
577,90.49
578,184.53
579,169.56
580,135.07
581,195.09
582,197.4
583,162.97
584,64.95
585,148.50000000000003
586,143.81
587,160.54
588,282.25
589,136.19
590,240.65
591,241.31
592,74.72
593,186.31
594,190.32
595,199.21400000000003
596,272.22
597,128.97
598,200.08
599,168.41
600,310.88
601,178.76
602,78.25
603,230.01
604,195.92
605,231.83
606,228.14
607,172.83
608,140.69
609,89.91
610,118.4
611,203.31
612,151.78
613,49.75450396825395
614,306.01
615,74.19
616,241.22
617,161.79
618,168.86
619,269.89
620,149.68
621,186.66
622,162.02
623,174.31
624,126.49
625,98.54
626,113.17
627,132.37
628,229.76
629,229.35
630,117.51285714285714
631,71.55
632,118.88
633,91.76
634,179.39
635,123.37
636,178.49
637,77.77
638,149.12
639,93.70666666666668
640,203.18
641,72.38266666666667
642,125.67
643,105.24
644,34.02
645,188.44
646,152.33
