id,price
0,76.87
1,102.29
2,100.82
3,116.475
4,137.68
5,261.69
6,182.92
7,147.78
8,153.02
9,110.82
10,228.78
11,229.56
12,171.17
13,126.53
14,587.105
15,66.97
16,119.82
17,222.13
18,161.32
19,131.53
20,259.77
21,164.69
22,250.89
23,237.43
24,127.08
25,213.27
26,212.6
27,102.32
28,158.13
29,242.45
30,230.8
31,103.19
32,150.22
33,139.13
34,297.87
35,99.45
36,146.06
37,160.99
38,259.46
39,179.23
40,97.32
41,148.86
42,157.48
43,393.46
44,166.56
45,192.04
46,232.21
47,85.0
48,89.48
49,209.56
50,200.28
51,208.78
52,113.33
53,66.62
54,125.79
55,220.5
56,155.25
57,87.16
58,163.74333333333334
59,197.41
60,263.83
61,315.83
62,95.56
63,191.67
64,260.62
65,201.9275
66,140.51
67,139.75
68,136.24
69,301.56
70,132.83
71,429.22
72,186.35
73,116.66666666666666
74,155.39
75,75.77
76,126.87
77,113.99
78,113.43
79,127.63
80,108.19333333333333
81,78.34
82,154.88
83,82.53
84,151.93
85,171.26
86,96.16
87,120.5
88,195.4
89,240.47
90,254.14
91,92.98
92,189.09
93,107.88
94,183.36
95,249.49
96,136.44
97,85.98
98,135.51
99,140.1
100,228.64
101,224.42
102,178.54
103,241.06
104,139.56
105,85.84
106,32.628261904761914
107,167.57
108,196.17
109,248.07
110,141.22
111,68.4
112,234.62
113,132.19
114,101.03333333333332
115,147.91
116,225.74
117,115.61
118,70.01
119,124.42
120,147.34
121,220.07
122,88.71
123,109.51
124,83.83
125,198.51
126,287.54
127,182.3
128,112.57
129,109.56
130,164.73
131,235.2
132,202.72
133,151.07
134,255.43
135,194.53
136,198.45
137,63.63
138,120.19
139,70.06
140,177.2
141,90.355
142,191.69
143,157.09
144,148.06
145,83.45
146,86.29
147,95.61
148,178.04
149,160.29
150,65.01
151,45.13545238095239
152,197.86
153,456.87
154,81.085
155,150.77
156,144.3
157,101.46
158,86.23
159,76.94666666666667
160,109.49
161,388.3
162,146.14
163,50.224063492063486
164,227.69
165,246.21
166,145.08
167,100.4875
168,129.18
169,147.38
170,270.54
171,190.47
172,177.32
173,73.67
174,162.99
175,163.73
176,134.2
177,121.26
178,95.83
179,126.68
180,200.92
181,71.97
182,120.14
183,157.35
184,274.06
185,231.07
186,250.86
187,192.21
188,134.63
189,154.495
190,150.484
191,177.48
192,242.77
193,75.62533333333333
194,143.25
195,146.84
196,133.4
197,103.95000000000002
198,437.3
199,89.77
200,145.9
201,460.49
202,229.84
203,64.95
204,317.37
205,304.9
206,161.81
207,142.53
208,99.67
209,182.31
210,167.1
211,113.73
212,55.46
213,199.44
214,179.69
215,189.05
216,57.05
217,143.96
218,110.4
219,111.54
220,110.5
221,197.57
222,140.84
223,156.24
224,271.66
225,94.18
226,81.98
227,168.12
228,242.3
229,167.76
230,192.35
231,147.545
232,82.31
233,151.05
234,373.4
235,99.43
236,142.44
237,217.25
238,168.9
239,496.97
240,135.61
241,148.66
242,108.58
243,449.12
244,145.64
245,144.97
246,125.7
247,286.74
248,75.44
249,250.73
250,85.29
251,299.41
252,216.47
253,121.52
254,85.62
255,62.95
256,203.8
257,274.4
258,127.13
259,132.86
260,239.63
261,335.83
262,148.22
263,201.39
264,240.24
265,166.85
266,197.87
267,163.64
268,139.1
269,115.8
270,105.72
271,153.87
272,155.88
273,209.28
274,125.59
275,151.17
276,121.5
277,174.6
278,173.155
279,267.29
280,130.37
281,70.18
282,119.05
283,90.83
284,109.63
285,120.95
286,230.01
287,291.328
288,114.87
289,183.62
290,186.19
291,160.48
292,97.6
293,125.72
294,241.53
295,185.74
296,209.23
297,196.06
298,139.78
299,222.18
300,132.78
301,78.09
302,141.28
303,189.67
304,100.86
305,300.81
306,173.78
307,244.7
308,159.98
309,156.43
310,99.71
311,74.13
312,190.64
313,221.01
314,142.68
315,253.45
316,88.37
317,145.52
318,191.4
319,123.98
320,139.51
321,137.79
322,178.09
323,244.1
324,157.69
325,146.13
326,81.68666666666667
327,136.32
328,201.92
329,134.03
330,129.47
331,98.15
332,196.73
333,82.99
334,345.2
335,157.45
336,113.64
337,146.24
338,122.24
339,89.185
340,228.45
341,94.97
342,290.24
343,121.04
344,164.74
345,212.09
346,440.46
347,153.45
348,146.93
349,106.87
350,138.36
351,263.06
352,83.4
353,103.0
354,80.0
355,136.39
356,149.92
357,90.53
358,153.08
359,136.99
360,259.97
361,212.74
362,195.74
363,151.16
364,213.73
365,206.51
366,280.84
367,255.43
368,238.69
369,123.36
370,86.4
371,197.03
372,251.03
373,129.48
374,232.24
375,122.25
376,185.61
377,270.716
378,183.52
379,259.55
380,145.07
381,205.89
382,218.6
383,257.7
384,216.98
385,123.24
386,430.88
387,153.81
388,170.0
389,166.91
390,138.71
391,155.7
392,127.43
393,84.15
394,183.32666666666668
395,240.39
396,77.09
397,167.79
398,133.69
399,228.85
400,175.05
401,130.02
402,136.16
403,168.18
404,158.38
405,74.99
406,80.73
407,73.8
408,136.67
409,173.05
410,95.81
411,192.74
412,90.82
413,136.66
414,147.19
415,396.55
416,145.21
417,298.82
418,378.39
419,223.06
420,56.06447619047618
421,223.88
422,156.91
423,132.19
424,155.83
425,338.9
426,267.01
427,162.55
428,292.8
429,125.45
430,172.9
431,92.28
432,141.84
433,193.21
434,86.26
435,406.57
436,446.78
437,123.15833333333335
438,61.92
439,100.70666666666666
440,190.97
441,128.46
442,163.3
443,108.94
444,193.25
445,198.57
446,140.89
447,128.11
448,161.68
449,142.57
450,190.78
451,219.09
452,138.17
453,187.76
454,142.36
455,347.35
456,178.85
457,72.69
458,102.67
459,148.96
460,163.77
461,269.46
462,91.68
463,291.83
464,277.53
465,225.58
466,149.26
467,127.62
468,218.05
469,109.03
470,144.01
471,169.82
472,98.07
473,216.67
474,255.43
475,120.87
476,186.45
477,193.53
478,276.02
479,138.12
480,150.9
481,114.86
482,199.01
483,195.98
484,150.3
485,204.49
486,175.15
487,248.65
488,124.46
489,51.0
490,129.45
491,74.88
492,201.09
493,208.19
494,168.08
495,86.82
496,116.86333333333334
497,71.65
498,104.09
499,310.67
500,168.91
501,180.31
502,145.61
503,90.25
504,166.49
505,82.03
506,148.79
507,132.09
508,189.77
509,310.53
510,76.99
511,150.97
512,124.22
513,253.95
514,117.96
515,256.93
516,86.24
