id,price
0,66.1593554178994
1,84.01308217470095
2,125.66502684704516
3,112.51109314754868
4,139.17346748025977
5,260.48041499752105
6,213.416246160711
7,148.52370648137847
8,144.3230857937863
9,119.80818260343779
10,189.80275718413074
11,222.50350646945984
12,136.40772936568095
13,145.70879549762572
14,812.3374399813446
15,92.79994694275874
16,126.82452417043402
17,187.34016234818492
18,122.65214632291423
19,139.11938145862467
20,319.70633559929945
21,138.25733245802417
22,250.35877842928397
23,238.32502532602854
24,118.61189760090771
25,163.70921128894335
26,169.8674522425963
27,108.49110570492806
28,149.26955610849626
29,224.9918998574285
30,215.82195520482153
31,85.7439344024797
32,140.98145542880533
33,130.7128404686536
34,307.40313300428
35,111.80457973873871
36,172.90547393056497
37,158.89119256911283
38,244.9440281512949
39,200.9974802321101
40,98.33109492557571
41,156.18158426482063
42,133.26802255848693
43,380.8231196792827
44,142.77859825566645
45,156.09338390038988
46,221.6897154295099
47,96.54967178733271
48,83.77452540982087
49,236.40297769415105
50,150.96219144350746
51,262.589530306396
52,89.85395394551693
53,77.93174400102639
54,139.89992425748852
55,213.62600403386315
56,154.01092505867226
57,127.25936767610274
58,51.72976677862863
59,204.10188611413645
60,220.98259494474283
61,286.52918073050046
62,94.35372853081343
63,172.6680835703974
64,242.03061979368357
65,142.53911034884104
66,140.1815918133046
67,167.36327873617944
68,109.84281599970598
69,290.75640379489045
70,178.8130016187068
71,445.4869274452451
72,229.02870811746004
73,107.84468854215092
74,214.72895373199728
75,164.26561142034495
76,579.3775945450384
77,137.77581182404225
78,144.36121827445962
79,91.87070908042159
80,109.48645856335636
81,111.57109123354763
82,131.9794324743265
83,68.52723274814474
84,234.94065776906967
85,145.03797877231136
86,74.55286746162027
87,149.95450513309763
88,197.6466587476572
89,241.8247910068825
90,257.13542720038674
91,118.74894396810572
92,166.40256840106235
93,109.00638300386981
94,129.25081099128212
95,215.27860368252078
96,113.82639327428353
97,113.32935141755561
98,148.93315223957617
99,141.24623009167715
100,212.41280291834002
101,935.5418359658091
102,182.21694350062333
103,324.38604371108136
104,142.45486694423224
105,87.59848201189048
106,50.7332510715452
107,171.7480852760647
108,191.74571064923433
109,203.20764894423365
110,123.1112357486829
111,76.67199780364491
112,248.43473517845922
113,136.59691032691816
114,103.95829451267615
115,133.92366862793335
116,186.29088976594795
117,112.71203876479419
118,95.66012498595418
119,128.93812652794745
120,151.90156426287925
121,278.3115054608063
122,71.55156771405656
123,104.16004249683621
124,98.53536187995577
125,205.46965316398325
126,259.353365097871
127,207.21715072827158
128,112.23420556892428
129,67.02748686066747
130,295.9717214708828
131,185.93134393081186
132,172.18707792536154
133,166.14628805997194
134,150.3041087020842
135,218.13734423738066
136,261.6947539099391
137,56.03637162549498
138,77.39931853346562
139,71.93789260126968
140,209.45242580958723
141,91.51501765445391
142,208.81893807766903
